"행사ID","행사명","장소","행사내용","행사시작일자","행사종료일자","행사시작시각","행사종료시각","요금정보","입장연령","주차장보유여부","소재지도로명주소","소재지지번주소","위도","경도"
6496,"넌버벌 코미디 옹알스공연","금산다락원 생명의집","대사가 없는 즉흥 퍼포먼스 개그",18/05/30,18/05/30,"19:30","21:00","유료","전체관람가","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
6497,"죽고싶지않아 공연","금산다락원 생명의집","삶의 생기를 잃어가는 청소년들에게 꿈과 희망, 생명의 소중함을 일깨우는 뮤지컬",18/07/12,18/07/13,"14:00","21:00","무료","14세이상","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
6498,"뮤지컬 위대한캣츠비 공연","금산다락원 생명의집","청춘의 사랑과 배신 아픔을 이야기하는 로맨스 뮤지컬",18/08/24,18/08/24,"14:00","21:00","유료","13세이상","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
6499,"뮤지컬 팅커벨의 백설공주 아기돼지삼형제공연","금산다락원 생명의집","동화를 각색하여 만든 어린이 뮤지컬",18/09/19,18/09/20,"10:30","21:00","유료","5세이상","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
6500,"나의 노래 공연","금산다락원 생명의집","김광석을 동경하는 무명 가수 이야기",18/11/02,18/11/02,"14:00","21:00","유료","7세이상","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
6501,"정글북","금산다락원 생명의집","애니메이션 정글북을 원작으로 한 모험 극",18/11/07,18/11/07,"11:00","21:00","유료","48개월이상","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
6502,"정글북","금산다락원 생명의집","애니메이션 정글북을 원작으로 한 모험 극",18/11/08,18/11/08,"11:00","21:00","유료","48개월이상","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
6503,"뮤지컬디스이즈잇 힙합공연","금산다락원 생명의집","청소년들에게 꿈과 희망을 주는 멘토들의 신나는 힙합공연+DJ쇼",18/11/16,18/11/16,"14:00","21:00","무료","전체관람가","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
6504,"경주 문화예술 르네상스  - 중심2권역 행사 ’예술로’","금장교 아래 서천둔치","공연/체험/전시",23/10/29,23/10/29,"14:00","18:00","무료","전연령","N","주소 X","경상북도 경주시 현곡면 금장리 354-44",35.86873886,129.2054812
6505,"경주 문화예술 르네상스  - 서부권역 행사 ’取 follow me ’","서면도리마을","공연/체험/전시",23/11/01,23/11/01,"09:00","17:00","무료","전연령","Y","주소 X","경상북도 경주시 서면 도리 972",35.9216345,129.0751838
6506,"경주 문화예술 르네상스 - 중심1권역 행사 ’경주큰별예술제’","교촌마을","공연/체험/전시",23/11/01,23/11/01,"14:00","18:00","무료","전연령","N","경상북도 경주시 교촌길 39-2","경상북도 경주시 교동 88-5",35.8296328,129.2146954
6507,"경주 문화예술 르네상스 - 중심1권역 행사 ’경주큰별예술제’","읍성","공연/체험/전시",23/11/02,23/11/02,"14:00","18:00","무료","전연령","N","주소 X","경상북도 경주시 동부동 3",35.8461828,129.213808
6508,"경주 문화예술 르네상스  - 서부권역 행사 ’取 follow me ’","건천행정복지센터","전시",23/11/02,23/11/10,"09:00","18:00","무료","전연령","Y","경상북도 경주시 건천읍 내서로 1106","경상북도 경주시 건천읍 건천리 244-1",35.8499924,129.1019346
6509,"경주 문화예술 르네상스  - 서부권역 행사 ’取 follow me ’","산내행정복지센터","전시",23/11/02,23/11/10,"09:00","18:00","무료","전연령","Y","경상북도 경주시 산내면 문복로 1822","경상북도 경주시 산내면 의곡리 182-5",35.75512047,129.0446427
6510,"경주 문화예술 르네상스  - 남부권역 행사 ’아우름’","괘릉초등학교","공연/체험/전시",23/11/02,23/11/02,"11:00","12:30","무료","전연령","Y","경상북도 경주시 외동읍 신계입실길 139-5","경상북도 경주시 외동읍 괘릉리 595",35.76040764,129.322567
6511,"경주 문화예술 르네상스 - 중심1권역 행사 ’경주큰별예술제’","팔우정공원","공연",23/11/03,23/11/03,"14:00","18:00","무료","전연령","N","주소 X","경상북도 경주시 황오동 109-22",35.84117469,129.2164204
6512,"경주 문화예술 르네상스  - 남부권역 행사 ’아우름’","성동지역아동센터","공연/체험/전시",23/11/03,23/11/03,"17:20","18:10","무료","전연령","Y","경상북도 경주시 내남면 이조중앙길 22","경상북도 경주시 이조리 1008-38",35.7509893,129.1993423
6513,"경주 문화예술 르네상스 - 중심1권역 행사 ’경주큰별예술제’","봉황대 특설무대","공연/체험/전시",23/11/04,23/11/04,"12:00","20:00","무료","전연령","N","경상북도 경주시 봉화로 26","경상북도 경주시 노동동 261",35.84125841,129.210646
6514,"경주 문화예술 르네상스  - 동부권역 행사 ’경주해염’","양남해수온천랜드","공연",23/11/04,23/11/04,"10:00","11:30","무료","전연령","Y","경상북도 경주시 양남면 해변공원길 93 해수원천랜드해수원천랜드카세차","경상북도 경주시 하서리 616-1",35.6766044,129.4635173
6515,"경주 문화예술 르네상스  - 남부권역 행사 ’아우름’","갤러리미지","체험",23/11/04,23/11/04,"11:00","18:00","무료","전연령","Y","경상북도 경주시 불국신택지2길 22","경상북도 경주시 진현동 651-19",35.78438818,129.3254443
6516,"경주 문화예술 르네상스  - 동부권역 행사 ’경주해염’","읍천항냉동창고","전시",23/11/06,23/11/13,"11:00","18:00","무료","전연령","Y","경상북도 경주시 양남면 양남항구길 14-3","경상북도 경주시 양남면 읍천리 195-6",35.69091941,129.4744445
6517,"경주 문화예술 르네상스  - 중심2권역 행사 ’예술로’","서경주경로비","공연/전시",23/11/05,23/11/05,"10:00","15:00","무료","전연령","Y","주소 X","경상북도 경주시 하구리 992",35.8849337,129.1804513
6746,"한수원 문화가 있는 날 <리처드용재오닐 선물>","경주예술의전당(화랑홀)","클래식",23/12/27,23/12/27,"20:00","21:30","유료","초등학생이상관람가능","Y","경상북도 경주시 알천북로 1","경상북도 경주시 황성동 988",35.86235686,129.2059986
6747,"2023 문화도시 포럼 <문화로, 연대-part1. 문화도시와 지속가능성>","경주화백컨벤션센터","포럼",23/11/03,23/11/03,"14:00","16:30","무료","전연령","Y","경상북도 경주시 보문로 507","경상북도 경주시 신평동 182",35.83842379,129.2879393
6748,"2023 문화도시 포럼 <문화로, 연대-part2. 문화도시와 로컬크리에이터>","Place C","포럼",23/11/24,23/11/24,"14:00","17:00","무료","전연령","Y","경상북도 경주시 국당2길 2","경상북도 경주시 사정동 326-1",35.82625627,129.2068144
6749,"2023 문화도시 포럼 <문화로, 연대-part3. 문화도시와 지역연대>","Place C","포럼",23/12/07,23/12/07,"14:00","16:00","무료","전연령","Y","경상북도 경주시 국당2길 2","경상북도 경주시 사정동 326-1",35.82625627,129.2068144
6750,"2023 문화도시경주 성과전시 <출발역:문화도시경주>","경주문화관1918","전시",23/12/05,23/12/22,"10:00","18:00","무료","전연령","Y","경상북도 경주시 원화로 266","경상북도 경주시 성동동 40",35.84736123,129.2180537
6751,"경주문화관1918 문화창작소 교육프로그램- ’퓨전360’으로 배우는, 3D프린터 초급 클래스","경주문화관1918(다목적교육실, 3D워크스페이스)","교육",23/08/23,23/09/07,"17:00","20:00","무료","전연령","Y","경상북도 경주시 원화로 266","경상북도 경주시 성동동 40",35.84736123,129.2180537
6752,"경주문화관1918 문화창작소 교육프로그램-스냅사진 작가와 행복한 순간 담아보기","경주문화관1918(다목적교육실, 촬영실)","교육",23/08/16,23/09/20,"10:00","12:00","무료","전연령","Y","경상북도 경주시 원화로 266","경상북도 경주시 성동동 40",35.84736123,129.2180537
6753,"경주문화관1918 문화창작소 교육프로그램-디자인의 첫걸음, 나만의 홍보물 만들기","경주문화관1918(다목적교육실)","교육",23/08/08,23/09/05,"10:00","12:00","무료","전연령","Y","경상북도 경주시 원화로 266","경상북도 경주시 성동동 40",35.84736123,129.2180537
6754,"경주문화관1918 문화창작소 교육프로그램- ’퓨전360’으로 배우는, 3D프린터 초급 클래스","경주문화관1918(다목적교육실, 3D워크스페이스)","교육",23/10/18,23/11/02,"18:00","20:00","무료","전연령","Y","경상북도 경주시 원화로 266","경상북도 경주시 성동동 40",35.84736123,129.2180537
6755,"경주문화관1918 문화창작소 교육프로그램-콘텐츠 크리에이터의 SNS 퍼스널브랜딩","경주문화관1918(다목적교육실)","교육",23/10/20,23/11/10,"15:00","17:00","무료","전연령","Y","경상북도 경주시 원화로 266","경상북도 경주시 성동동 40",35.84736123,129.2180537
